Temp Change max 2012-2022,Disaster Affected Population 2020-2025,Disaster Damage US$T 2020-2025,Undernourishment (%),Renewable Freshwater per Capita (m3),Population below Poverty Line (%),Health Expenditure per Capita (US$),RoW Health Expenditure (%),No Education (%),Education Expenditure (US$M),Crime Rate,Government Debt (% of GDP),Total Reserves (% of External Debt),Gini Coefficient,Inflation (%),Youth Unemployment (%),Renewable Energy Consumption (%),Secure Internet Servers,Future Conflict Risk,Current Conflict Intensity,COVID-19 Expenditure per Capita (US$),pol_PC1,pol_PC2,pol_PC3,pol_PC4,pol_PC5,pol_PC6,water_air_PC1,water_air_PC2,water_air_PC3,disease_PC1,disease_PC2,disease_PC3,disease_PC4
2.012,13016058.0,0.0,30.4,1178.73785900005,23.30423459743635,81.0,8.0,58.38,819.55782,7.08,113.7335,74.99912092488255,36.10243793933487,24.11295927248916,17.291,20.0,43.758544404586,0.922130286693573,335.0,2.0,4.228876895203284,0.05094317259280073,1.0856482187425875,-0.1574025019271455,0.4514145737026474,-0.5051439959796893,1.6538168451899482,-0.5517842691557506,0.3440336064904591,0.0901440792196432,-0.3505638388601581,-0.636542484866826,-0.23571214001012808
1.752,4544311.0,0.0,23.2,4285.82651976205,23.30423459743635,101.0,7.0,23.932941176470585,3047.73855,5.29,113.7335,21.9148430807675,36.10243793933487,13.6441017767715,28.075,52.9,40.2177899448233,0.346535325050354,0.0,2.0,1.9996076827075548,0.3621791685389494,-0.4496132923981809,-0.23102840152318924,-0.0062198410313373245,-0.3908471666796743,0.8243213035235383,-0.09301498216928783,-0.40967836466600965,1.9927971091814816,-0.40428545849775926,0.06953939098827801,-0.5402312113085556
2.028,84.0,0.0,4.5,9567.2814623074,23.13888888888889,414.0,0.0,3.28,470.23552,5.63,59.811,50.9695824839935,40.79444444444445,4.75976421930107,24.817,41.9,1220.33290943972,0.0074432282708585,0.0,80.5,-0.5323947298785345,-0.7578207885387706,0.06704498612908474,0.5868106300881429,-0.23479230337671259,0.10406787018077396,-0.5780452816206114,-0.17616209816784262,0.0800518427719312,-1.0544800258749445,-0.05541092775277797,0.3110294541763529,0.2610797756675886
3.243,114957.26086956522,13714916717.391304,2.609090909090909,4027.35950181206,12.5125,3.192,0.0769230769230769,3.0647916666666664,96.51866,2.96,70.51808108108109,57.46786040071886,31.228125,6.103606251565688,12.841734693877552,18.4,14618.5811813595,0.036854080283083,27.84,281.2068965517241,-3.510616859910032,0.5533222062958766,-0.4198294546559589,0.21935539557180056,-0.11868602585711337,0.035243777446778396,-1.481278765399804,0.29575277616152196,-0.30004064226193194,-2.077184620532607,0.3330921805743133,-0.4974544577573049,-0.18904359325020983
1.699,346.0,0.0,2.7,15.6655476591912,12.5125,2.315,0.0769230769230769,9.72,28330.64042744186,5.75,32.436,57.46786040071886,31.228125,1.62670837213248,6.467,1.0,2119.66117852284,0.0098095657303929,0.0,379.0,-1.479101226398097,2.4889317344136233,0.023828573992955467,0.8469048347495751,0.35694418933025,-0.04804374862863753,-1.4435302166910804,0.43028045678664467,-0.053020849986734675,-0.416270880244424,-0.2695043441737553,1.131574539905035,0.0003185768363891854
1.123,979425.0,938469000.0,3.2,6444.16907637027,23.8,1.371,0.0,0.93,35105.55042,4.38,57.86857894736842,14.8648653848381,42.4,6.545593716414948,17.946,9.2,5451.20150353984,0.0277565307915211,0.0,80.5,0.06477718451228752,-1.2985867989553588,-0.029063446639925515,-0.0658612195902083,-0.021547715180262345,0.16411886867226366,-0.9883382313494438,-0.11274781338880309,-0.34903808156806837,-0.9687671585690475,0.07617434987471958,0.15099183091795657,-0.37715778979959524
2.772,21265.0,0.0,2.5,2315.43057759174,18.3,675.0,0.0,0.6,312.11636,3.26,57.86857894736842,23.0052590584504,27.9,1.98041877615554,26.135,9.1,1166.53850011702,0.251416832208633,20.0,56.0,-0.08462294338515294,-0.8476325189710139,0.8945803641816301,0.13357424506561888,0.2677607032935175,-0.06094004947087407,-0.47607892814802805,0.1298067797374378,0.6872412663971613,-0.7841269661259873,-0.12490048221651204,0.36246227861424696,0.2854341718347216
1.131,525404.3684210526,783647526.3157895,5.556756756756757,563.081354427227,23.13888888888889,1.085,0.0,7.609642857142858,9814.788208260868,3.34,57.86857894736842,36.86358520448992,40.79444444444445,5.06713865364213,20.80461538461539,0.9,803.720690985469,0.0,0.0,80.5,-1.5786991859983488,-0.2552341159639622,-0.45603992165275725,0.055407039314959695,-0.2650851449117124,-0.12345599387093904,-0.8922315168880028,-0.09265147360919111,-0.250677437860772,-0.3588193170522307,-0.1384011017783771,-0.149787220606621,-0.05967157444820219
1.499,290558.0,17135351000.0,2.5,19154.841666546,12.5125,6.731,0.0,0.72,68159.44641,4.0,49.009,57.46786040071886,31.228125,5.5970149253731,8.375,12.3,47567.6309507787,0.0069479513913393,0.0,707.0,-4.084995202619118,0.3258889940747224,0.5129938045710773,-0.12911314471462573,-0.056933682123028614,-0.2835617526428184,-1.573866501026407,0.42296734383403284,-0.22195593016214754,-1.9895803172392776,0.3082098920183339,-0.4023114927521064,-0.16385358194882263
2.524,2220.0,0.0,2.5,6141.27363538946,12.5,5.852,0.0,1.29,22413.54147,4.04,77.545,57.46786040071886,30.7,7.81413417002832,10.98,36.0,42281.0014410145,0.006267050281167,0.0,681.0,-3.477597601229956,0.07706880972377063,0.39501370058763885,-0.17018150495655215,-0.20650814074598303,0.2504513452195449,-1.5547736141001998,0.5077898294027791,-0.06624210184819702,-2.0934344129192097,0.35549107852997425,-0.6139932279066208,-0.15165322259932426
2.24,9545326.538461538,5920046692.307693,2.5,800.473477842717,23.163636363636364,304.0,0.5,17.811481481481483,1010.94115,5.08,42.16190476190476,52.9787548207725,36.409090909090914,8.78543049849081,13.751,1.3,549.736368813028,0.89557671546936,442.0,25.5,1.7616425553022086,1.053669669749085,0.3326573579832301,0.7277658849951785,-0.5307869928578709,0.11048877276078245,-0.47391592737598653,-0.09878082251672372,0.1632699150659047,-0.33224936444590486,-0.28827091118631076,0.5117055018457987,0.5019462073587468
1.5401111111111117,341113.0,0.0,23.085714285714285,775.906424142691,42.82,25.0,0.0,50.43,151.06518,4.51,44.00633333333334,27.2715327193222,37.09,26.9414835762453,1.684,83.1,10.2999024796467,0.662738680839539,123.0,3.5454545454545454,3.143938781588217,0.2467657613812084,0.12654604235264255,0.18734202574079584,-0.3149249242178549,-0.06604255300614388,2.163824367546097,-0.2684563759277753,-0.21667598521911982,1.7574645561447102,-0.5928012099294451,-0.6543273274403202,-0.6773308047582135
2.807,4950.0,2248973000.0,2.5,1035.71534917201,9.2,5.405,0.0,4.67,32304.33574,4.34,105.171,57.46786040071886,26.6,4.04901077613941,16.122,11.7,33643.2314340463,0.0286163799464703,2.0,235.0,-3.03139156646394,-0.09468500514876614,0.556496439787028,-0.32829836722884315,0.1079761478584718,0.00514533363379764,-1.5808850862738844,0.5332578548652257,-0.0751439975668698,-2.059960094999971,0.3908937865909915,-0.5638054742303592,-0.15012254141547773
1.522,115850.0,0.0,10.3,767.887854377449,33.5,34.0,0.0,53.91,449.07832,5.25,44.00633333333334,28.009489449276924,34.4,2.73102465280233,3.116,54.5,12.4016425727555,0.435964912176132,46.0,3.5454545454545454,0.8356346596529107,0.7590008354483662,-0.0578006722134793,-0.460429415746833,-0.022015366704749094,-0.14641940970098152,2.4782186801368438,-0.3065215487438932,0.2901143682631336,2.0349846612473934,-0.6948091443142933,-1.5624351120666047,-0.36673511416640187
1.624,6515453.0,0.0,15.4,568.304701157428,40.5,57.0,0.0,39.96952380952381,794.00617,5.49,44.00633333333334,28.009489449276924,37.4,0.742910428668841,8.403,71.2,22.583386549057,0.968952715396881,6109.0,1.0,2.1293237726970595,0.6038057782354829,1.2865826808421166,-0.6156399209227807,0.3651838754753185,-0.2736630359642902,3.3594682806999834,0.5598978565876244,-0.023814195645005927,1.759106492355311,-0.7234778945516415,-0.9688227676883209,0.35880214679132744
1.337,70515946.0,3087163000.0,11.9,626.271726752946,23.163636363636364,61.0,3.0,31.88,10033.61176352941,4.98,42.16190476190476,50.4664939478855,36.409090909090914,9.8835030377921,10.895,25.0,388.168008314603,0.373250156641006,12.0,25.5,2.1049172206050346,0.4529567020830646,0.07380262775699581,-0.21235550411584264,-0.2775501235764802,0.3447041210173316,0.6193013516486717,-0.18363549132462784,0.7591028848287924,0.2847479009317778,-0.3905198073235872,-1.365172936746974,0.029869527365560786
2.192,15462.0,48935000.0,2.5,3053.32723249473,15.8,1.011,0.0,2.37,2412.53529,5.43,32.918,57.46786040071886,39.0,9.44284140088564,12.048,20.4,54104.3676383629,0.0093755591660738,0.0,144.0,-0.8290358077656751,-0.7852825497179589,-0.017216711846445524,0.38208202418236975,-0.27804981671661366,-0.16422074114251053,-0.6518252095512969,0.46507241520227127,0.9900555835543926,-1.009004667590772,-0.06241432643371273,0.47769801580906107,0.21288064025995565
2.464,114957.26086956522,13714916717.391304,2.609090909090909,2.65892918274488,12.5125,1.111,0.0769230769230769,28.89,824.59461,4.83,70.51808108108109,57.46786040071886,31.228125,0.0746206782192256,5.519,0.0,5578.10456045081,0.0395015217363834,0.0,281.2068965517241,-0.1194370285356127,2.005421850008062,0.7305182840597999,0.803936480672682,-0.10996041808321125,-0.3453160435168573,-1.2768742347380748,0.5227539340656168,0.29573922147506454,-1.0575439273175153,-0.016666981301788234,-0.3058925389782745,0.09306823918112958
1.611,525404.3684210526,783647526.3157895,5.556756756756757,1766.01332583198,23.13888888888889,2.341,0.0,7.609642857142858,9814.788208260868,3.79,57.86857894736842,36.86358520448992,40.79444444444445,3.05291578969743,18.127,1.1,6434.00761065492,0.0057594920508563,0.0,80.5,-1.6887355706904794,-0.30541968695880667,-0.6891442050152552,-0.40054853791889355,0.6632540215413356,-0.22213835306539104,-0.9365740284439743,-0.10398459118362317,-0.2923865701281784,-0.40483507252191947,0.05355206851840695,0.23074049518843404,0.2251205941830489
2.275,284050.0,27070000.0,2.5,10940.2210910821,23.13888888888889,667.0,0.0,7.609642857142858,9814.788208260868,5.89,32.215,68.532636026307,40.79444444444445,6.1059011284828,27.27,36.6,5345.87433317855,0.0113722626119852,0.0,38.0,0.6325257146868157,-1.1550467553249049,0.1829005486597167,0.43162259818713233,0.012424941417533846,-0.36256804556968075,-0.4083813348397058,0.24478584973980103,0.9712635108752278,-1.1247747483850927,-0.030377051332124094,0.33779540888961623,0.17661145018449279
3.51,420.0,0.0,2.5,3654.89807402996,23.163636363636364,529.0,0.5,17.811481481481483,2624.13606,5.08,40.72,20.2256790754571,36.409090909090914,5.0005990309131,10.472,8.2,11946.8772968583,0.009058054536581,0.0,25.5,2.8337479996963504,0.521593906965244,-0.3162551747108338,0.2357970551845273,0.6345756901467061,-0.0516116944475409,-0.8342480063807028,0.3856926811484313,0.6558270670168601,-1.2444796170850687,0.0931121464957511,0.24704817687718483,0.11276813301767087
1.716,232962.0,104116000.0,4.6,38599.1005347215,12.5125,297.0,0.0769230769230769,0.09,133.30812,4.64,70.51808108108109,28.9409853019919,31.228125,4.38984017487675,18.774,26.6,405693.422134437,0.0068875490687787,0.0,281.2068965517241,-0.06848451029084397,-1.0045113704316146,-0.7261104560259208,-0.05507566026935528,-0.08296937284787005,-0.09980855371220913,-1.2487368005325128,0.5071729607421397,0.08188937417927718,-0.18296963484878714,-0.14816875776964328,0.10428673168287349,0.5299180486868154
1.533,3031691.0,11773000.0,23.0,25424.3819403955,23.0,307.0,0.5,9.82,10033.61176352941,4.3,42.16190476190476,29.5163042137281,40.9,2.57688800489192,4.958,12.8,326.60471004991,0.047889269888401,1.0,25.5,1.9701011353583566,0.16545501371856872,-0.580684856240774,-0.460835804381601,-0.18094170809658772,0.16587545453190342,-0.26377131369105017,-0.4748389643380312,-0.3573413624011476,0.20687141077528012,-0.3352618707094789,-0.25799144733931695,-0.28374090775473876
1.517,5703477.0,17426203000.0,3.9,27014.9943096715,28.9,849.0,0.0,9.6,130423.56723,6.5,84.675,63.3754131135017,52.9,4.59356282283204,17.938,46.5,5628.66295682819,0.989788234233856,2458.0,80.5,0.2309701395790799,-1.2784428077105394,0.257344281483272,-0.009442487694116328,-0.12916447410957874,0.051783049398088164,-1.2344780137035019,0.2537464784154781,-0.17314699267787492,0.16351561606960918,-0.3047020454482953,0.5549589923163404,-0.3224417688410142
0.868,5793.0,0.0,3.5,283.540140423255,23.13888888888889,1.302,0.0,0.22,210.89612,3.21,57.86857894736842,36.86358520448992,40.79444444444445,9.79207077126447,24.582,5.5,1059.02187464581,0.0022919254843145,0.0,80.5,-2.363240694545447,-0.5433041290781363,-0.5711630032748385,-0.2944884192113352,0.44560996848064965,-0.387827586263017,-0.7070225370822891,-0.09139428365561304,0.00566248256593846,-0.7120130091445043,0.06414484315432471,0.11576468453648744,0.09132871164574065
1.783,525404.3684210526,783647526.3157895,5.556756756756757,18816.9246061175,23.13888888888889,666.0,0.0,21.11,9814.788208260868,2.76,57.86857894736842,36.86358520448992,40.79444444444445,0.35706431153689,18.498,0.0,8774.3954121264,0.0045349821448326,0.0,80.5,-2.3505994243112927,1.002212416349098,-0.3737059046504108,1.3221883642076995,0.705634659273976,-0.16150713822416338,-1.1459012412249094,-0.12855074571966751,-0.540853824048848,-0.9836684286052716,-0.054307717599933705,1.0877810296850732,-0.1641228992257549
1.707,500.0,0.0,2.609090909090909,100587.793800181,12.5125,154.0,0.0769230769230769,3.0647916666666664,156.0018,3.69,70.51808108108109,32.1091511434103,31.228125,4.22934419929261,14.939,81.8,1227.13429172733,0.0068239793181419,0.0,281.2068965517241,-1.81536791207886,-0.22828519811462644,-0.6165583026597017,0.12736003269366747,1.3826094450120292,0.250238623302602,-0.36035734208683634,0.12063742932910058,0.08043344981581951,-0.22117795476745786,-0.22136619584479586,-1.7897708672687878,1.5914720317316382
1.546,147000.0,0.0,24.3,999.399943617187,23.30423459743635,478.0,7.0,9.83,3047.73855,3.71,113.7335,240.386165072405,36.10243793933487,5.0676154934383,44.361,27.4,441.085635122996,0.0107324551790953,0.0,2.0,-1.8040998949799258,-0.4205382196619821,-0.46381899220590866,0.3406521311203128,0.19422835707309252,-0.20136454383682828,0.5420647901293775,-0.04467283799593905,-0.8899168172464588,1.9027212486129506,4.832980777624701,-0.5095708634093715,-0.14509958021946004
1.268,2382410.0,0.0,23.5,27581.6200778545,65.7,48.0,0.0,51.59,800.4773138095237,7.04,44.00633333333334,43.2092943843669,43.0,2.97913852618937,9.397,90.9,2.5230857493982,0.929931342601776,421.0,3.5454545454545454,3.9916764884089035,-0.1620408953306321,0.7785763961846208,-0.4240011220498032,0.17194962571281147,-0.19067055270762895,4.969506230294173,1.0459471200226926,0.05698713879126123,3.704725612848832,-0.5862478160898651,0.234431171444319,-1.0700921419367015
2.515,129456.0,5900201000.0,2.5,74529.5537661954,12.5125,6.255,0.0,0.67,28330.64042744186,3.66,107.495,57.46786040071886,31.228125,3.87900159788426,10.806,23.8,42549.8820245849,0.0104948151856661,0.0,741.0,-3.828280909644343,0.21823644435911882,0.46978765337443035,-0.18732456127842784,0.021836345543045615,-0.10760661019866638,-1.67919316619643,0.5077970786980727,-0.22755665342048584,-1.9064607044444866,0.34959294176797834,-0.2417964974239256,-0.1861708072704841
2.798,15013.0,0.0,2.5,4641.25297287188,12.5125,10.963,0.0,1.61,34882.73526,4.34,33.317,57.46786040071886,31.228125,2.13540088016377,7.869,27.7,163635.101477899,0.0060373242013156,0.0,281.2068965517241,-4.526762122848329,0.5091630894071552,0.435019724337945,-0.1683989122277771,0.13144271682649378,0.17092903580603708,-1.5946699426078144,0.4494634382048679,-0.208010219087608,-2.1025978998961508,0.3915449005764704,-0.6717082634916433,-0.1307325890908906
1.022,145928.0,2961785000.0,2.5,45486.4724258948,12.5125,1.547,0.0769230769230769,2.57,15014.3391,4.6,39.413,57.46786040071886,31.228125,7.58168251407969,21.973,24.2,12299.9658931976,0.0164577160030603,0.0,88.0,-2.1705901220992754,-0.3555931712029692,0.5927859611433808,-0.15432872475329917,0.08296631557536924,-0.15007072438817973,-1.4806115715697727,0.5110751118147114,0.020632577029226582,-1.370024390343816,0.21257997312329674,-0.056963173222251716,-0.4403059831125673
1.906,42164142.0,102133066000.0,2.5,1991.63102891614,19.0,672.0,0.0,5.35,10033.61176352941,6.01,84.381,125.825492388705,35.7,0.234836828893051,15.745,15.2,1508.37096213963,0.175087600946426,1.0,25.5,0.8425604222794636,1.616778325777045,0.3102440335495727,0.6403198698457302,0.48325211393449596,0.4400192079033724,0.1795924733504507,-0.5746179191850986,0.4395081286190887,-0.2795843324343487,-0.3175566286872356,1.655005459862966,-0.4331085862182821
1.5401111111111117,28230.0,0.0,9.6,2592.46573586216,31.9,86.0,0.0,39.61,1962.14405,6.15,44.00633333333334,28.009489449276924,35.3,4.38711707003279,4.238,58.2,63.4352162159023,0.0591405630111694,0.0,19.0,1.0684487793265944,0.7548787969212823,0.22389449938212566,-0.3538947770224737,-0.21926820078628403,-0.22005470212083955,1.7025639133960675,0.04405413062839434,0.5490843319136055,1.7624162676417552,-0.15116948859536317,-1.1568221488961656,-0.2795556994930679
1.47,3163884.0,15617000.0,5.7,10142.7572650936,38.4,72.0,0.0,20.73,1104.4805,6.31,44.00633333333334,27.9621681164101,42.2,7.38281384280984,6.575,79.2,17.0586592662161,0.940053343772888,638.0,3.5454545454545454,2.720822994348231,0.36036320317863374,0.45462903954364414,-0.10085646071342379,-0.15157079513434146,0.0657827560282571,1.8286666472470703,-0.5147080925756028,-0.24569382266901016,1.6330752239902635,0.04594758566296468,-1.0067525493333298,-0.5484937386045947
1.5,682571.0,0.0,26.8,37677.0375258202,23.30423459743635,51.0,7.0,27.48,493.77754,5.03,113.7335,10.0377214479696,36.10243793933487,4.30174563591016,40.412,71.4,18.5997313551845,0.118176467716694,0.0,2.0,2.610466160256969,0.2018913817771113,-1.054487897677065,0.1312829711126258,-0.1997864709277965,-0.08750258014788058,0.679544461014953,-0.3375089057807358,-0.17602776913125706,2.0061365216743225,-0.22441972305246974,0.26152960320775936,-0.3955305069688146
1.583,2125703.0,199823000.0,4.2,41904.2109590432,30.5,506.0,0.0,6.28,14145.52378,7.66,54.317,33.7013621227342,55.1,11.7359044948689,19.369,29.7,1109.11166481961,0.945066571235657,434.0,41.0,0.04754672559709306,-0.9824943154296729,0.7838724784443896,0.25236103257524084,-0.10745888274028587,-0.03742138259680525,-1.0099723125443125,-0.09652726442877517,-0.39498406901713334,-0.5562006955299357,-0.05958076399496653,0.25628711859802855,-0.718925280294608
1.296,64150.0,0.0,16.9,1466.6806816154,23.163636363636364,123.0,0.5,17.811481481481483,10033.61176352941,3.86,42.16190476190476,88.7222456800664,36.409090909090914,13.52487318290964,8.614,41.2,18.8149630697553,0.0178660154342651,0.0,25.5,2.6369845909939276,-0.0003346699043489899,-0.8690444325214999,-0.3011981360697234,-0.02843263194007517,-0.3704450273742162,0.9072748229309103,0.02798300355688543,0.38140113268148035,0.64453787708804,-0.5809822552055962,0.031829504305866035,0.6252177217835615
2.0,75095.0,0.0,12.6,580.665016287654,23.13888888888889,286.0,0.0,7.609642857142858,91.70597,4.04,57.86857894736842,31.3346199890192,40.79444444444445,3.72437517668748,28.764,22.6,951.503931415137,0.0048957802355289,0.0,80.5,-1.7844271990489156,-0.7231728925735428,-0.5003873386623022,-0.293491516489988,0.41308925669123703,-0.3028263553567217,-0.36404844989279295,0.12103422368278277,0.10587909152692696,-0.09258054164021644,-0.11434798323632671,-0.5796016904245559,0.8122114055501565
1.6985454545454546,1627086.0,0.0,2.5,22332.0687717046,24.6,979.0,0.0,4.67,4278.36679,4.99,61.603,20.560795909032,48.7,0.525193508693455,24.308,34.2,1956.70376699752,0.0116046275943518,0.0,124.0,-1.9373916780685017,-0.6828735736202279,-0.4465907669730286,-0.11535301099534088,-0.04525161562689311,-0.24815074801706097,-1.2062551174005869,0.05515498830555875,-0.3638882478825885,-0.6485140937632907,-0.10005557727908704,0.06564802403600875,-0.6270057042686498
1.722,7827910.0,164507000.0,2.5,3427.38933632364,23.163636363636364,229.0298205128205,0.5,7.67,10033.61176352941,3.44,42.16190476190476,94.5509642089503,36.409090909090914,13.52487318290964,4.215,20.9,169.329553878332,0.0154022928327322,0.0,25.5,1.5294461876482053,0.8444519295464198,-1.1771866452611663,0.09284244750427245,0.878334803878269,0.2985412245476368,-0.28364175278907494,-0.560887905089714,-0.2317114680272829,-0.3575277756909205,-0.12345081227579736,-0.4526528856871754,-0.4675335619991194
2.119,618.0,52851000.0,2.5,592.116200526983,9.7,2.864,0.0769230769230769,0.74,1307.87644,4.19,77.414,57.46786040071886,31.3,3.54134188751663,16.932,15.6,557174.254410488,0.0032525593414902,0.0,122.0,-1.9485179878434506,-0.47074427760134685,0.248827264454464,0.08747678614197972,-0.3418488906903606,0.1285875681120824,-1.5294283170659466,0.5319068558856144,0.0013217774695188712,-2.13239008954762,0.33944846248476257,-0.5839147780339056,-0.18830666788601164
2.672,253600.0,788265000.0,2.5,1251.69287892408,6.9,2.431,0.0769230769230769,0.15,8321.36064,4.63,42.375,57.46786040071886,26.2,10.6612601372426,8.269,17.2,80152.0281309664,0.0065629044547677,0.0,245.0,-2.9333907789164417,-0.07007822939065457,0.05904246794144079,0.21119960425972734,-0.3558727729929934,-0.005625717242199711,-1.3125508097714254,0.500844229956207,0.1966810494355068,-1.4834235915629423,0.10162840393619774,0.02718059163767054,0.044751898356889405
2.596,3998.0,46044726000.0,2.5,1286.11831918327,12.5125,6.182,0.0,1.8,179812.03067,4.9,62.66,57.46786040071886,31.228125,5.94643667725823,5.949,17.6,139985.026416907,0.0137239880859852,0.0,435.0,-3.559484297364472,0.08347559966146788,0.5564451128878676,-0.38680223904968225,0.15207845749932386,-0.11644059893228287,-1.5600226204212806,0.5351175764287951,-0.034020603772299755,-2.1098910949201994,0.36754448235707315,-0.6133306585952772,-0.160700511067668
1.811,302168.0,0.0,12.9,267.559005679386,23.30423459743635,82.0,7.0,23.932941176470585,103.14012,3.99,113.7335,18.3505034676342,36.10243793933487,1.49506816515088,76.27,26.6,63.3161714706005,0.0263927355408669,0.0,2.0,2.3044712536135514,0.5738108391146521,-0.2969562513121784,0.21523971662435767,0.14004448537954417,-0.11396705463802195,0.48770070989791486,-0.3357825770491605,-0.44694864024299014,0.5704973971387128,-0.06815134882295798,-0.26909110773307643,0.6137674291475689
1.087,525404.3684210526,783647526.3157895,13.4,2976.10190172912,23.13888888888889,574.0,0.0,7.609642857142858,9814.788208260868,2.63,57.86857894736842,37.4213570129946,40.79444444444445,4.22769324983409,20.80461538461539,8.8,66516.3133363404,0.0,0.0,80.5,-1.7715516586851805,-0.25421057290583,-0.8653024814789404,-0.07028099745503666,-0.020960266377101248,-0.05873960368499431,-0.656795069477297,-0.06162518151917621,0.022727955814010194,-0.3420604102535257,-0.22101182373906272,0.5383679627921426,0.284302069741283
